step,channel,donor_species,recipient_species,donor_id,recipient_id,relation_hint,r_hat,r_true,donor_age,recipient_age,donor_energy_before,donor_energy_after,recipient_energy_before,recipient_energy_after,transfer_energy,benefit_B,cost_C,inclusive_score
38,pred_kin,predator,predator,367,712,other,1.0,1.0,21,12,10.495054400000004,10.475054400000005,1.680979159040001,1.700979159040001,0.02,0.0078041047669731856,7.262761400173012e-06,0.002872444718789749
38,pred_kin,predator,predator,367,712,other,1.0,1.0,21,12,10.475054400000005,10.455054400000005,1.700979159040001,1.720979159040001,0.02,0.007867871133710735,7.384713551883415e-06,0.002895852497306926
38,pred_kin,predator,predator,690,772,full_sibling,1.0,1.0,13,9,15.23921844992001,15.21921844992001,2.2081856594126443,2.2281856594126443,0.02,0.008063632836257328,1.3947714283535362e-07,0.0036273601270943945
38,pred_kin,predator,predator,690,772,full_sibling,1.0,1.0,13,9,15.21921844992001,15.19921844992001,2.2281856594126443,2.2481856594126444,0.02,0.008013291145870016,1.418212015602549e-07,0.003604711109301283
38,pred_kin,predator,predator,717,813,other,1.0,1.0,11,7,5.114021165977602,5.094021165977602,1.0067998976286723,1.0267998976286723,0.02,0.0045397933715678185,0.0005970441875758903,0.0022762683227792986
38,pred_kin,predator,predator,717,813,other,1.0,1.0,11,7,5.094021165977602,5.074021165977602,1.0267998976286723,1.0467998976286723,0.02,0.0046423393599660245,0.0006063197763687134,0.002331895835787681
38,pred_kin,predator,predator,1042,1118,full_sibling,1.0,1.0,1,0,6.023852997120001,6.003852997120002,1.7627188391936013,1.7827188391936013,0.02,0.008041233891281141,0.00029112282671395207,0.0025056570373843956
38,pred_kin,predator,predator,1042,1118,full_sibling,1.0,1.0,1,0,6.003852997120002,5.983852997120002,1.7827188391936013,1.8027188391936013,0.02,0.008089383209273382,0.00029583866369942147,0.0025176877650246337
38,pred_kin,predator,predator,1085,813,other,1.0,1.0,1,7,10.096536814080007,10.076536814080008,1.0467998976286723,1.0667998976286723,0.02,0.004745732657363777,1.0120010362046905e-05,0.00318460661069494
38,pred_kin,predator,predator,1085,813,other,1.0,1.0,1,7,10.076536814080008,10.056536814080008,1.0667998976286723,1.0867998976286724,0.02,0.004849894006382166,1.0289880453262512e-05,0.003254555952666358
38,pred_kin,predator,predator,787,1108,other,1.0,1.0,8,0,2.0272161056112648,2.0072161056112647,2.5448988403712,2.5648988403712,0.02,0.006777696888098483,0.003718577582992766,0.00018072447809731797
38,pred_kin,predator,predator,787,1108,other,1.0,1.0,8,0,2.0072161056112647,1.9872161056112647,2.5648988403712,2.5848988403712,0.02,0.006679289602638083,0.0037387246362788895,0.00010396236259207613
38,pred_kin,predator,predator,410,1011,full_sibling,1.0,1.0,20,2,16.580788800000015,16.560788800000015,1.0233576215265279,1.043357621526528,0.02,0.004624627280604782,4.5601322384847265e-08,0.0009092757447923867
38,pred_kin,predator,predator,410,1011,full_sibling,1.0,1.0,20,2,16.560788800000015,16.540788800000016,1.043357621526528,1.063357621526528,0.02,0.004727880254950495,4.636770856158989e-08,0.0009295771839517603
38,pred_kin,predator,predator,1003,809,other,1.0,1.0,2,7,5.846495109119998,5.826495109119999,1.454645492326401,1.474645492326401,0.02,0.006872262551028019,0.00033558868887251236,0.002760797959397653
38,pred_kin,predator,predator,1003,809,other,1.0,1.0,2,7,5.826495109119999,5.806495109119999,1.474645492326401,1.494645492326401,0.02,0.006967242446525468,0.0003409930285989127,0.0027981880382617363
38,pred_kin,predator,predator,858,718,other,1.0,1.0,5,11,12.653813568000018,12.633813568000019,0.9748650649600009,0.9948650649600009,0.02,0.00437799363302907,1.2026433512390966e-06,0.000742077341406513
38,pred_kin,predator,predator,858,718,other,1.0,1.0,5,11,12.633813568000019,12.613813568000019,0.9948650649600009,1.0148650649600008,0.02,0.00447903446311021,1.222852406446151e-06,0.0007592114804243656
38,pred_kin,predator,predator,460,1118,other,1.0,1.0,19,0,7.271842496000005,7.251842496000005,1.8027188391936013,1.8227188391936013,0.02,0.008133433726054351,0.00010530737949410174,0.0015723018105389822
38,pred_kin,predator,predator,460,1118,other,1.0,1.0,19,0,7.251842496000005,7.231842496000006,1.8227188391936013,1.8427188391936014,0.02,0.00817329150299645,0.00010705432669544379,0.0015787759634467069
38,pred_kin,predator,predator,1093,595,other,1.0,1.0,0,16,3.8807758540800013,3.8607758540800012,0.9918080640000004,1.0118080640000005,0.02,0.004463526253933592,0.0014661806831279822,0.0008063774567675284
38,pred_kin,predator,predator,1093,595,other,1.0,1.0,0,16,3.8607758540800012,3.840775854080001,1.0118080640000005,1.0318080640000005,0.02,0.004565388064118742,0.0014859493366612408,0.000838470688369761
38,pred_kin,predator,predator,1079,595,other,1.0,1.0,1,16,4.409731054080001,4.389731054080001,1.0318080640000005,1.0518080640000005,0.02,0.004668153396737151,0.0010126744983037783,0.0003492199301303458
38,pred_kin,predator,predator,1079,595,other,1.0,1.0,1,16,4.389731054080001,4.369731054080002,1.0518080640000005,1.0718080640000005,0.02,0.004771746650667985,0.0010274483534084,0.0003646685341784964
38,pred_kin,predator,predator,252,1118,other,1.0,1.0,34,0,3.6494247091200007,3.6294247091200007,1.8427188391936014,1.8627188391936014,0.02,0.008208870874412355,0.0017064674501536814,0.0013300347215738618
38,pred_kin,predator,predator,252,1118,other,1.0,1.0,34,0,3.6294247091200007,3.6094247091200007,1.8627188391936014,1.8827188391936014,0.02,0.008240094833900813,0.0017284128296095602,0.001319639240057317
38,pred_kin,predator,predator,705,1118,other,1.0,1.0,12,0,14.477165696000013,14.457165696000013,1.8827188391936014,1.9027188391936014,0.02,0.00826689538499914,2.63204119055338e-07,0.0032984127997884596
38,pred_kin,predator,predator,705,1118,other,1.0,1.0,12,0,14.457165696000013,14.437165696000013,1.9027188391936014,1.9227188391936014,0.02,0.008289213853430233,2.6762747251662944e-07,0.003307313944103268
38,pred_kin,predator,predator,918,830,other,1.0,1.0,4,6,4.054063167999996,4.034063167999997,1.8227655449600009,1.842765544960001,0.02,0.008173379606759734,0.001302963585857464,0.00013109634125003217
38,pred_kin,predator,predator,918,830,other,1.0,1.0,4,6,4.034063167999997,4.014063167999997,1.842765544960001,1.862765544960001,0.02,0.008208948893297485,0.0013210628811811675,0.00011923785339077158
38,pred_kin,predator,predator,1099,832,other,1.0,1.0,0,6,5.154099287039996,5.134099287039996,1.4891138329600007,1.5091138329600007,0.02,0.007034735223379329,0.0005788471814389684,0.0025738249682694587
38,pred_kin,predator,predator,1099,832,other,1.0,1.0,0,6,5.134099287039996,5.114099287039997,1.5091138329600007,1.5291138329600007,0.02,0.00712622645523453,0.0005878633288002311,0.0026058113390490063
38,pred_kin,predator,predator,681,590,other,1.0,1.0,13,16,3.299218880000001,3.279218880000001,1.2740572544000006,1.2940572544000006,0.02,0.005951320321628234,0.0021154743130915588,0.0003958243915026206
38,pred_kin,predator,predator,681,590,other,1.0,1.0,13,16,3.279218880000001,3.259218880000001,1.2940572544000006,1.3140572544000007,0.02,0.006057117166366394,0.002140281618808082,0.00041566053711832246
38,pred_kin,predator,predator,844,653,other,1.0,1.0,5,14,10.644941568000013,10.624941568000013,2.6549360754688003,2.6749360754688003,0.02,0.006219884707122647,6.410623437091978e-06,0.0030101933489786433
38,pred_kin,predator,predator,844,653,other,1.0,1.0,5,14,10.624941568000013,10.604941568000013,2.6749360754688003,2.6949360754688003,0.02,0.0061150901831956705,6.518278185096982e-06,0.002959261025920705
38,pred_kin,predator,predator,616,624,other,1.0,1.0,16,16,8.714569192959999,8.69456919296,0.7607888409600005,0.7807888409600006,0.02,0.0033716284830540705,3.1929400605257285e-05,0.0015571049983910562
38,pred_kin,predator,predator,616,624,other,1.0,1.0,16,16,8.69456919296,8.67456919296,0.7807888409600006,0.8007888409600006,0.02,0.003459080337658599,3.246392207922888e-05,0.001597786170141014
38,pred_kin,predator,predator,930,1013,full_sibling,1.0,1.0,3,2,6.9283178470400015,6.908317847040002,2.110890382131203,2.130890382131203,0.02,0.0082491425483886,0.00013962259670452504,0.008109519951684074
38,pred_kin,predator,predator,930,1013,full_sibling,1.0,1.0,3,2,6.908317847040002,6.888317847040002,2.130890382131203,2.150890382131203,0.02,0.008219325087609142,0.00014192883082309038,0.008077396256786051
38,pred_kin,predator,predator,448,763,full_sibling,1.0,1.0,19,9,12.815148800000017,12.795148800000018,1.136936465920001,1.156936465920001,0.02,0.005219973618807494,1.051369980631378e-06,0.002534117764867738
38,pred_kin,predator,predator,448,763,full_sibling,1.0,1.0,19,9,12.795148800000018,12.775148800000018,1.156936465920001,1.176936465920001,0.02,0.005326480435342007,1.069037384948679e-06,0.0025858269477594454
38,pred_kin,predator,predator,875,1013,other,1.0,1.0,5,2,8.128735168000018,8.108735168000019,2.150890382131203,2.170890382131203,0.02,0.00818512949212602,5.189941723937608e-05,0.007529015630718933
38,pred_kin,predator,predator,875,1013,other,1.0,1.0,5,2,8.108735168000019,8.088735168000019,2.170890382131203,2.190890382131203,0.02,0.008146629925651072,5.2766115455016305e-05,0.007492491348452782
38,pred_kin,predator,predator,677,842,full_sibling,1.0,1.0,13,6,6.5810824320000005,6.561082432000001,1.0722160626688007,1.0922160626688007,0.02,0.004878223074220034,0.0001854236848026769,0.002158193864570466
38,pred_kin,predator,predator,677,842,full_sibling,1.0,1.0,13,6,6.561082432000001,6.541082432000001,1.0922160626688007,1.1122160626688007,0.02,0.00498323838247039,0.00018846868729449628,0.002205600781891214
38,pred_kin,predator,predator,696,890,other,1.0,1.0,13,4,9.340308031999998,9.320308031999998,2.3443753830400023,2.3643753830400023,0.02,0.007646708664760582,1.8984801632537796e-05,0.003754969419726729
38,pred_kin,predator,predator,696,890,other,1.0,1.0,13,4,9.320308031999998,9.300308031999998,2.3643753830400023,2.3843753830400023,0.02,0.007571980208127105,1.9303126539305104e-05,0.003717769635523983
38,pred_kin,predator,predator,548,813,other,1.0,1.0,18,7,3.5075976499200023,3.4875976499200023,1.0867998976286724,1.1067998976286724,0.02,0.00495473923875045,0.0018659457794510947,0.0013605737131032612
38,pred_kin,predator,predator,548,813,other,1.0,1.0,18,7,3.4875976499200023,3.4675976499200023,1.1067998976286724,1.1267998976286724,0.02,0.005060179252729141,0.0018891395557539825,0.00140604233132898
38,pred_kin,predator,predator,581,1118,other,1.0,1.0,17,0,3.6339094988800005,3.6139094988800005,1.9227188391936014,1.9427188391936014,0.02,0.008307001158499139,0.0017234759816761036,0.00041184860627116893
38,pred_kin,predator,predator,581,1118,other,1.0,1.0,17,0,3.6139094988800005,3.5939094988800004,1.9427188391936014,1.9627188391936015,0.02,0.008320218041506622,0.0017455621844282287,0.0003931598191114355
38,pred_kin,predator,predator,518,763,full_sibling,1.0,1.0,18,9,7.530201664000001,7.510201664000001,1.176936465920001,1.196936465920001,0.02,0.005433230695404578,8.511890777929132e-05,0.002234538979538047
38,pred_kin,predator,predator,518,763,full_sibling,1.0,1.0,18,9,7.510201664000001,7.4902016640000015,1.196936465920001,1.216936465920001,0.02,0.005540113296960303,8.653451173545879e-05,0.0022787557228196717
38,pred_kin,predator,predator,870,905,other,1.0,1.0,5,4,3.123269568000001,3.103269568000001,2.1923730790400002,2.2123730790400002,0.02,0.008100576642546153,0.0023380822534920798,0.0019969127731387006
38,pred_kin,predator,predator,870,905,other,1.0,1.0,5,4,3.103269568000001,3.083269568000001,2.2123730790400002,2.2323730790400003,0.02,0.00805342405664633,0.002363947580789505,0.0019458139057627923
38,pred_kin,predator,predator,981,732,other,1.0,1.0,3,11,9.753704768000016,9.733704768000017,0.6581978297712642,0.6781978297712642,0.02,0.002946542334240465,1.3461129862557542e-05,0.0018691684020225253
38,pred_kin,predator,predator,981,732,other,1.0,1.0,3,11,9.733704768000017,9.713704768000017,0.6781978297712642,0.6981978297712642,0.02,0.003026275839651385,1.3686990174122116e-05,0.0019198865414706012
38,pred_kin,predator,predator,688,684,other,1.0,1.0,13,13,3.4532910950400018,3.4332910950400017,0.8229088524288004,0.8429088524288004,0.02,0.0036479649853434493,0.0019293140820570986,0.0003273191014486823
38,pred_kin,predator,predator,688,684,other,1.0,1.0,13,13,3.4332910950400017,3.4132910950400017,0.8429088524288004,0.8629088524288004,0.02,0.003739831526714643,0.0019529580150610126,0.00036050386240018065
38,pred_kin,predator,predator,902,1108,other,1.0,1.0,4,0,5.423576040959999,5.403576040959999,2.5848988403712,2.6048988403712,0.02,0.0065793808716198,0.00046919620194818545,0.0031316506820891683
38,pred_kin,predator,predator,902,1108,other,1.0,1.0,4,0,5.403576040959999,5.3835760409599995,2.6048988403712,2.6248988403712,0.02,0.006478124578004674,0.0004766170772788625,0.003068812980089292
38,prey_kin,prey,prey,17234,18546,parent_to_child,1.0,1.0,4,1,0.3723482427808719,0.35,0.6193610223186525,0.6417092650995244,0.02234824278087194,0.027766045154183128,0.006791208334819401,0.005822115458666708
38,prey_kin,prey,prey,18562,18567,other,1.0,1.0,0,0,0.504354643063678,0.474354643063678,0.5112805463833844,0.5412805463833844,0.03,0.03623927837631613,0.013948809156357114,0.001299835869399744
38,prey_kin,prey,prey,18562,18567,other,1.0,1.0,0,0,0.474354643063678,0.444354643063678,0.5412805463833844,0.5712805463833844,0.03,0.037038818304293675,0.012688891611291983,0.0028961812102682467
38,prey_kin,prey,prey,18562,18567,other,1.0,1.0,0,0,0.444354643063678,0.414354643063678,0.5712805463833844,0.6012805463833845,0.03,0.03743843394976498,0.011506180043238168,0.004247041742582704
38,prey_kin,prey,prey,18562,18567,other,1.0,1.0,0,0,0.414354643063678,0.38435464306367795,0.6012805463833845,0.6312805463833845,0.03,0.03742049382456525,0.01040370244107798,0.005341970557538919
38,prey_kin,prey,prey,17580,18530,other,1.0,1.0,3,1,0.4020811893310295,0.3720811893310295,0.34845927970997703,0.37845927970997706,0.03,0.026929798337158556,0.009976067740801384,0.0024364625494689013
38,prey_kin,prey,prey,17580,18530,other,1.0,1.0,3,1,0.3720811893310295,0.35,0.37845927970997706,0.4005404690410066,0.022081189331029538,0.02117381025435988,0.006706882574175954,0.0030525875062230434
38,prey_kin,prey,prey,18727,18265,other,1.0,1.0,0,1,0.48859442839635814,0.4585944283963581,0.37355967313669936,0.4035596731366994,0.03,0.028700123802132105,0.013277573230203149,0.004089330704830554
38,prey_kin,prey,prey,18727,18265,other,1.0,1.0,0,1,0.4585944283963581,0.4285944283963581,0.4035596731366994,0.4335596731366994,0.03,0.030724597740574955,0.012057693780222228,0.0065342517138762615
38,prey_kin,prey,prey,18727,18265,other,1.0,1.0,0,1,0.4285944283963581,0.39859442839635806,0.4335596731366994,0.46355967313669943,0.03,0.03259035037661828,0.010916897060346376,0.008804045194187458
38,prey_kin,prey,prey,18727,18265,other,1.0,1.0,0,1,0.39859442839635806,0.36859442839635803,0.46355967313669943,0.49355967313669946,0.03,0.03423344043076765,0.009857060609223048,0.010858141716234292
38,prey_kin,prey,prey,18854,18546,other,1.0,1.0,0,1,0.4242704632349148,0.39427046323491477,0.6417092650995244,0.6717092650995244,0.03,0.03674005385947965,0.010759128404346105,0.01383628953544825
38,prey_kin,prey,prey,18854,18546,other,1.0,1.0,0,1,0.39427046323491477,0.36427046323491474,0.6717092650995244,0.7017092650995245,0.03,0.03577714249112951,0.00971099986079385,0.014239802596559117
38,prey_kin,prey,prey,18854,18546,other,1.0,1.0,0,1,0.36427046323491474,0.35,0.7017092650995245,0.7159797283344392,0.014270463234914765,0.016578445998220115,0.004274938183175009,0.006823407226934577
38,prey_kin,prey,prey,17476,18338,parent_to_child,1.0,1.0,4,1,0.5569487849466352,0.5269487849466352,0.5438671876836105,0.5738671876836106,0.03,0.03708940118891202,0.01632560964312499,0.01570941182068325
38,prey_kin,prey,prey,17476,18338,parent_to_child,1.0,1.0,4,1,0.5269487849466352,0.4969487849466352,0.5738671876836106,0.6038671876836106,0.03,0.03745345276975687,0.0149454252434216,0.017404036460251834
38,prey_kin,prey,prey,17476,18338,parent_to_child,1.0,1.0,4,1,0.4969487849466352,0.46694878494663516,0.6038671876836106,0.6338671876836106,0.03,0.037399280451759,0.013630860615241713,0.0186718111345857
38,prey_kin,prey,prey,17476,18338,parent_to_child,1.0,1.0,4,1,0.46694878494663516,0.43694878494663514,0.6338671876836106,0.6638671876836106,0.03,0.036929292281404624,0.01238959178130064,0.019507139709519852
38,prey_kin,prey,prey,16945,18433,parent_to_child,1.0,1.0,5,1,0.3621927673355124,0.35,0.4651627943834071,0.4773555617189195,0.012192767335512444,0.01376436964875416,0.0036391252672354213,0.005001763282972194
38,prey_kin,prey,prey,17131,18333,other,1.0,1.0,5,1,0.35025000000000006,0.35,0.5702620335021396,0.5705120335021396,0.0002500000000000835,0.00031079347924511946,7.305697575213377e-05,7.010107134231916e-05
38,prey_kin,prey,prey,18679,18249,other,1.0,1.0,0,1,0.487700394952657,0.457700394952657,0.31345,0.34345000000000003,0.03,0.024411912371927552,0.013240109557120544,0.00855099097510317
38,prey_kin,prey,prey,18679,18249,other,1.0,1.0,0,1,0.457700394952657,0.427700394952657,0.34345000000000003,0.37345000000000006,0.03,0.026571478924208775,0.012022539006181734,0.01169628153133348
38,prey_kin,prey,prey,18679,18249,other,1.0,1.0,0,1,0.427700394952657,0.39770039495265697,0.37345000000000006,0.4034500000000001,0.03,0.028692509198674915,0.010884138167171542,0.014728003271983967
38,prey_kin,prey,prey,18679,18249,other,1.0,1.0,0,1,0.39770039495265697,0.36770039495265694,0.4034500000000001,0.4334500000000001,0.03,0.03071744684444,0.009826722697977547,0.017592963317697646
38,prey_kin,prey,prey,18406,18567,other,1.0,1.0,1,0,0.47150000000000003,0.4415,0.6312805463833845,0.6612805463833845,0.03,0.03698579549386205,0.012572962204041402,0.006082021982448501
